최종자산_세전,최종자산_세후,최종자산_원화,CAGR_세전,CAGR_세후,CAGR_원화,MDD,MDD고점,MDD저점,최장회복_거래일,회복완료,연변동성,Sharpe,Sortino,Calmar,최악의연도,최악연도,최악롤링3년,최악롤링5년,총매매횟수,연평균매매,총세금,연평균세금,세금비중,Sharpe_세후,최악롤링10년,최악롤링3년_세후,key,포트폴리오,구간,구간명,원천징수,합성
88655.57416871664,73205.35929522812,118825066.05833091,0.08537978624550524,0.07760795355743744,0.09242669647429036,-0.6886454752227977,2000-03-24,2002-10-09,3305,True,0.2167163967329203,0.39471439467388214,0.5605738160043556,0.12398220756170987,-0.39285586181960785,2008,-0.2838202011832984,-0.12069606989380632,26,0.9757259865971706,15373.399113423631,576.931731434513,0.17340589418739955,0.36015441004436793,-0.04366536086483497,-0.2838202011832984,B1,B1 SCHD:SPY:QQQ=2:3:5,C,C 2000–2026,미적용,기본
9896.28618581529,9896.28618581529,10522127.32420625,-0.0007265907822335826,-0.0007265907822335826,-0.005272141993777013,-0.6886454752227977,2000-03-24,2002-10-09,3211,False,0.2516964141298134,0.03733075343559864,0.05309022301015475,-0.0010551013669239727,-0.39285586181960785,2008,-0.2838202011832984,-0.12069606989380632,12,0.9253365973072215,0.0,0.0,0.0,0.03733075343559864,-0.04366536086483497,-0.2838202011832984,B1,B1 SCHD:SPY:QQQ=2:3:5,S1,2000–2012,미적용,기본
49702.18894639222,41684.345115725475,59075524.75979233,0.19534046863341348,0.17218176208754166,0.21024001133685233,-0.30544761134684495,2020-02-19,2020-03-23,169,True,0.17230783966959742,1.0842960802314237,1.519907679482458,0.639522004353141,-0.02536293217298291,2018,0.0505257181297496,0.06787714857355942,8,0.8896734333627537,8017.843830666753,891.657831124458,0.16131772062020525,0.9337781609658176,,0.0505257181297496,B1,B1 SCHD:SPY:QQQ=2:3:5,S2,2013–2021,미적용,기본
17352.156773380193,16158.988734290198,23257095.723361474,0.12525849087562269,0.10825403662584088,0.15394393785170712,-0.27442418459025686,2022-01-03,2022-10-12,480,True,0.1860161921952696,0.5071779511141012,0.7285135296161395,0.45644115172518895,-0.22850182205785052,2022,0.05100161672251757,,4,0.8549618320610687,1193.1680390899926,255.0282831642732,0.06876194438955406,0.42149427078711493,,0.05100161672251757,B1,B1 SCHD:SPY:QQQ=2:3:5,S3,2022–2026,미적용,기본
29248.982973866892,25435.96727871703,33796029.86698424,0.055294363688643156,0.047935283047754185,0.056566770314300685,-0.7218640624868493,2000-03-24,2002-10-09,3411,True,0.22832993077470115,0.27651319171878397,0.3932044046900165,0.07659941332742339,-0.3977751692505316,2008,-0.306986230482445,-0.137771203828987,19,0.9518886679920477,3813.015695149862,191.0298121625776,0.13036404371928692,0.24590557001181784,-0.04972198799819694,-0.306986230482445,B2,B2 SCHD:SPY:QQQ=1:3:6,A,A 2000–2019,미적용,기본
30443.705633606307,26577.54107486121,40803698.66072253,0.18145535892534026,0.1576863811913991,0.20759559196123223,-0.30066087385938833,2020-02-19,2020-03-23,490,True,0.22027921622273158,0.7345516290623422,1.0427770826253304,0.6035216907212292,-0.25295456984857234,2022,0.053539281079543644,0.1239418197979647,6,0.8978622327790974,3866.1645587450985,578.547190501048,0.126993888499477,0.6321050919670371,,0.053539281079543644,B2,B2 SCHD:SPY:QQQ=1:3:6,B,B 2020–2026,미적용,기본
90400.39525884122,74346.08200088365,121163649.76542488,0.0861739332945608,0.07823343812692962,0.09322599958303468,-0.7218640624868493,2000-03-24,2002-10-09,3411,True,0.22633854367105985,0.3905516026691552,0.5551781907419993,0.11937695443334345,-0.3977751692505316,2008,-0.306986230482445,-0.137771203828987,26,0.9757259865971706,16005.231224059458,600.6430779542791,0.1770482438515017,0.35697580435704906,-0.04972198799819694,-0.306986230482445,B2,B2 SCHD:SPY:QQQ=1:3:6,C,C 2000–2026,미적용,기본
9402.708034657455,9402.708034657455,9997335.290769191,-0.004661116504235174,-0.004661116504235174,-0.009188770123390477,-0.7218640624868493,2000-03-24,2002-10-09,3211,False,0.2628877036231673,0.03162718733632826,0.04502725777390748,-0.006457055762240677,-0.3977751692505316,2008,-0.306986230482445,-0.137771203828987,12,0.9253365973072215,0.0,0.0,0.0,0.03162718733632826,-0.04972198799819694,-0.306986230482445,B2,B2 SCHD:SPY:QQQ=1:3:6,S1,2000–2012,미적용,기본
52538.31203263643,43880.102331207745,62446512.29887133,0.20274021076818882,0.17889283866566408,0.21773198892823964,-0.3006608738593882,2020-02-19,2020-03-23,151,True,0.17728762733955986,1.0936078185623486,1.5333678135948263,0.6743152448329724,-0.01994042359753978,2018,0.061011601710823316,0.07560058255392788,8,0.8896734333627537,8658.209701428683,962.8723939805949,0.16479801817862486,0.9437707591916675,,0.061011601710823316,B2,B2 SCHD:SPY:QQQ=1:3:6,S2,2013–2021,미적용,기본
17582.523226083962,16325.918484051468,23565855.879920334,0.12843499964620753,0.11069122492432304,0.15720142319313912,-0.2951668159138836,2022-01-03,2022-10-14,485,True,0.19888039172134658,0.5009632586124599,0.7196867744509631,0.4351268256512923,-0.25849008333495127,2022,0.05353928107954298,,4,0.8549618320610687,1256.6047420324924,268.58727310618156,0.07146896528299752,0.4180492757752268,,0.05353928107954298,B2,B2 SCHD:SPY:QQQ=1:3:6,S3,2022–2026,미적용,기본
30177.83276537931,26194.54388193692,34869278.647085175,0.056948513039960735,0.0494792607503487,0.05822291413338654,-0.6525405063471998,2000-03-24,2002-10-09,3268,True,0.21027882507821058,0.288960111886416,0.41009743421793216,0.08727199688912478,-0.38791701382499333,2008,-0.2606944937466237,-0.10380750951104989,19,0.9518886679920477,3983.2888834423943,199.560397341448,0.13199386829434992,0.2550065681515455,-0.03792537323261913,-0.2606944937466237,B3,B3 SCHD:SPY:QQQ=3:3:4,A,A 2000–2019,미적용,기본
28233.652012591614,24924.614136237637,37841563.79247654,0.16820593889541824,0.14661576049965186,0.1940530225333612,-0.31031116258758895,2020-02-19,2020-03-23,485,True,0.20164541647111642,0.7269568226052807,1.029894880796983,0.5420557143120501,-0.19412346660150748,2022,0.04743163843102649,0.1184311479617064,6,0.8978622327790974,3309.037876353976,495.1766893356306,0.11720190766955033,0.6232728512968001,,0.04743163843102649,B3,B3 SCHD:SPY:QQQ=3:3:4,B,B 2020–2026,미적용,기본
86264.08602338814,71446.70876901936,115619754.49714711,0.0842665172972723,0.07662502158543205,0.09130619954333818,-0.6525405063471998,2000-03-24,2002-10-09,3268,True,0.20814331761807936,0.3973208575839712,0.5636715930187564,0.12913607121338805,-0.38791701382499333,2008,-0.2606944937466237,-0.10380750951104989,26,0.9757259865971706,14736.628454488544,553.0350514566065,0.1708315607782955,0.3617009159762458,-0.03792537323261913,-0.2606944937466237,B3,B3 SCHD:SPY:QQQ=3:3:4,C,C 2000–2026,미적용,기본
10376.85591230498,10376.85591230498,11033088.280199148,0.002933937523784902,0.002933937523784902,-0.0016282649052559162,-0.6525405063471998,2000-03-24,2002-10-09,3211,False,0.24166553179846786,0.04382759975310622,0.06225321878902521,0.004496176858366291,-0.38791701382499333,2008,-0.2606944937466237,-0.10380750951104989,12,0.9253365973072215,0.0,0.0,0.0,0.04382759975310622,-0.03792537323261913,-0.2606944937466237,B3,B3 SCHD:SPY:QQQ=3:3:4,S1,2000–2012,미적용,기본
