SCHD,SPY,QQQ,key,grid,구간,구간명,최종자산_세전,최종자산_세후,최종자산_원화,CAGR_세전,CAGR_세후,CAGR_원화,MDD,MDD고점,MDD저점,최장회복_거래일,회복완료,연변동성,Sharpe,Sortino,Calmar,최악의연도,최악연도,최악롤링3년,최악롤링5년,총매매횟수,연평균매매,총세금,연평균세금,세금비중,Sharpe_세후,최악롤링10년,최악롤링3년_세후,roll10_min,roll10_p10,roll10_med,roll10_n,boot_cagr_med,boot_cagr_p10,boot_mdd_med,boot_mdd_p10,stable_main,stable_alt,relax_main,relax_alt
0.0,0.8,0.2,S000_P080_Q020,10%p,S3,2022–2026,16942.2394381292,15819.904971040374,22707683.518924564,0.11952322290374973,0.10324179552828916,0.14806246460643702,-0.26576383175736373,2022-01-03,2022-10-12,487.0,True,0.18369920466963305,0.4833517545807295,0.6949142364883775,0.449734721663976,-0.21735626782279804,2022.0,0.04791850638376349,,4.0,0.8549618320610687,1122.334467088826,239.88828304188644,0.06624475301434865,0.4002965519876683,,0.04791850638376349,,,,,,,,,False,False,False,True
0.0,0.8,0.2,S000_P080_Q020,10%p,OOS2,2013–2026,71525.21971335309,59160.16354033761,95865251.98180714,0.15482682104619228,0.13890870165077662,0.17454492117176157,-0.3252922076068815,2020-02-19,2020-03-23,492.0,True,0.1735117463490537,0.8111574782778507,1.1429949781097826,0.4759622807605089,-0.2122299721905897,2022.0,0.021266612185736333,0.04399297677248759,13.0,0.9506674405107371,12365.056173015475,904.2351002901624,0.17287687087953169,0.711981606341411,0.11839280216351411,0.021266612185736333,,,,,,,,,False,False,False,True
0.0,0.8,0.2,S000_P080_Q020,10%p,ROLL10,"롤링10년(세후, 월별시작)",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030853873048174996,0.026750422482832326,0.09027332769298657,201.0,,,,,False,False,False,True
0.0,0.8,0.2,S000_P080_Q020,10%p,BOOT_A,"부트스트랩 A (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05914226162283731,0.0013915647876727734,-0.5169396626144409,-0.7051707960208674,False,False,False,True
0.0,0.8,0.2,S000_P080_Q020,10%p,BOOT_C,"부트스트랩 C (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08446018647587417,0.03541971007878085,-0.5136181590788292,-0.6881740748806535,False,False,False,True
0.0,0.85,0.15,S000_P085_Q015,5%p,A,A 2000–2019,30180.04965805771,26207.442836215007,34871840.17789936,0.0569524028452022,0.04950514577168552,0.058226808628706994,-0.5503976160542927,2000-03-24,2002-10-09,1894.0,True,0.19600934623443345,0.29531661482567095,0.41749893716916364,0.10347501730382543,-0.37744800392793365,2008.0,-0.20390244615312358,-0.08305588128300989,19.0,0.9518886679920477,3972.6068218427035,199.02523242631437,0.13163022814251948,0.25876702230361437,-0.02726068044854124,-0.20390244615312358,,,,,,,,,False,False,False,False
0.0,0.85,0.15,S000_P085_Q015,5%p,B,B 2020–2026,26382.53817575401,23273.392259779102,35360515.9169631,0.1564113097957609,0.13491464514461216,0.18199743194166973,-0.32828905189519075,2020-02-19,2020-03-23,487.0,True,0.20600350793660466,0.6666063268740083,0.9411180756345054,0.4764438804547665,-0.2051095729351864,2022.0,0.04699444510971196,0.11633246000633846,6.0,0.8978622327790974,3109.145915974907,465.264115692207,0.11784862757565395,0.5665905739412227,,0.04699444510971196,,,,,,,,,False,False,False,False
0.0,0.85,0.15,S000_P085_Q015,5%p,C,C 2000–2026,80617.75514622025,66128.68583432976,108051977.222479,0.08151550785988193,0.0735043741392134,0.08853732896942246,-0.5503976160542927,2000-03-24,2002-10-09,1894.0,True,0.19855881190187538,0.3939570680238028,0.5567622497491171,0.1481029450022927,-0.37744800392793365,2008.0,-0.20390244615312358,-0.08305588128300989,26.0,0.9757259865971706,14489.069311890484,543.7446711238126,0.17972553670851998,0.3544906606887095,-0.02726068044854124,-0.20390244615312358,,,,,,,,,False,False,False,False
0.0,0.85,0.15,S000_P085_Q015,5%p,S1,2000–2012,11324.789182821987,11324.789182821987,12040968.85074365,0.009717329663054608,0.009717329663054608,0.005124270557479882,-0.5503976160542927,2000-03-24,2002-10-09,1894.0,True,0.22311630636107135,0.058475245548544545,0.08276349137163222,0.017655108560819175,-0.37744800392793365,2008.0,-0.20390244615312358,-0.08305588128300989,12.0,0.9253365973072215,0.0,0.0,0.0,0.058475245548544545,-0.02726068044854124,-0.20390244615312358,,,,,,,,,False,False,False,False
0.0,0.85,0.15,S000_P085_Q015,5%p,S2,2013–2021,40721.42444306922,34534.13719761148,48401077.878787644,0.16913909817193162,0.14790635313803002,0.1837120490395514,-0.32828905189519086,2020-02-19,2020-03-23,219.0,True,0.16695747987363446,0.9807956968014463,1.3643843615504478,0.5152139469638201,-0.04155488918981676,2018.0,0.016137198578639378,0.040229231816559574,8.0,0.8896734333627537,6187.287245457739,688.0831358584952,0.15194181760777808,0.8401895713116018,,0.016137198578639378,,,,,,,,,False,False,False,False
0.0,0.85,0.15,S000_P085_Q015,5%p,S3,2022–2026,16854.404564295026,15752.69380927194,22589958.437524624,0.11828013169790008,0.10223828583170147,0.1467876841246023,-0.26091567974217944,2022-01-03,2022-10-12,487.0,True,0.1811149942159669,0.4815101334287599,0.6922616366627136,0.4533270358254326,-0.21013266257015784,2022.0,0.04699444510971085,,4.0,0.8549618320610687,1101.7107550230846,235.48016137897991,0.06536634093600602,0.398383924627228,,0.04699444510971085,,,,,,,,,False,False,False,False
0.0,0.85,0.15,S000_P085_Q015,5%p,OOS2,2013–2026,69208.28323145687,57188.39826717872,92759862.01512164,0.15204924988818402,0.1360890089151221,0.17171992435199934,-0.32828905189519086,2020-02-19,2020-03-23,487.0,True,0.17189255929013164,0.8031518095772406,1.1310157551342528,0.46315662679097525,-0.2051095729351874,2022.0,0.016137198578639378,0.040229231816559574,13.0,0.9506674405107371,12019.884964278137,878.9933287864453,0.1736769704874691,0.7025459898470091,0.11538564638937032,0.016137198578639378,,,,,,,,,False,False,False,False
0.0,0.85,0.15,S000_P085_Q015,5%p,ROLL10,"롤링10년(세후, 월별시작)",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02849626808927297,0.026033528056733868,0.0876318603345132,201.0,,,,,False,False,False,False
0.0,0.85,0.15,S000_P085_Q015,5%p,BOOT_A,"부트스트랩 A (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05888159092581702,0.0038354959615596344,-0.5120061076465872,-0.6973472623166914,False,False,False,False
0.0,0.85,0.15,S000_P085_Q015,5%p,BOOT_C,"부트스트랩 C (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08359888965193607,0.03595608132415431,-0.5108364333044917,-0.6832982815496979,False,False,False,False
0.0,0.9,0.1,S000_P090_Q010,10%p,A,A 2000–2019,30248.65649598328,26265.565105181242,34951112.63484884,0.05707264783193522,0.04962163291676647,0.05834719859917459,-0.5500736571808305,2007-10-09,2009-03-09,1796.0,True,0.1936273540521976,0.2971546150032495,0.41980669331448295,0.10375455557067921,-0.3750415301050246,2008.0,-0.1922379960899696,-0.08428394503531988,19.0,0.9518886679920477,3983.0913908020343,199.55050307795483,0.13167829094594496,0.2600903263913565,-0.02498048792031926,-0.1922379960899696,,,,,,,,,False,False,False,False
0.0,0.9,0.1,S000_P090_Q010,10%p,B,B 2020–2026,25934.599180137084,22898.8587913745,34760143.281137735,0.15345173065445006,0.13216267522628122,0.17897237077612704,-0.33130171303678757,2020-02-19,2020-03-23,488.0,True,0.20420015099707312,0.6581242311298879,0.9285153688174146,0.46317819865124227,-0.19799176487608894,2022.0,0.04600442487920642,0.11537335680690575,6.0,0.8978622327790974,3035.740388762588,454.279440598677,0.11705368444975295,0.55806782297699,,0.04600442487920642,,,,,,,,,False,False,False,False
0.0,0.9,0.1,S000_P090_Q010,10%p,C,C 2000–2026,79399.33728426904,64994.28227739191,106418931.7621058,0.0808975890002972,0.0728075118183713,0.0879153982249774,-0.5500736571808305,2007-10-09,2009-03-09,1796.0,True,0.19632717271735894,0.39329002356340464,0.5554334789320152,0.14706682994947173,-0.3750415301050246,2008.0,-0.1922379960899696,-0.08428394503531988,26.0,0.9757259865971706,14405.055006877144,540.5917887912198,0.18142538086059237,0.35290424826349626,-0.02498048792031926,-0.1922379960899696,,,,,,,,,False,False,False,False
0.0,0.9,0.1,S000_P090_Q010,10%p,S1,2000–2012,11535.12057248657,11535.12057248657,12264601.597490622,0.011151161792936737,0.011151161792936737,0.00655158039094661,-0.5500736571808305,2007-10-09,2009-03-09,1796.0,True,0.2202878834027019,0.06283807160740819,0.08887587883252375,0.020272124737053022,-0.3750415301050246,2008.0,-0.1922379960899696,-0.08428394503531988,12.0,0.9253365973072215,0.0,0.0,0.0,0.06283807160740819,-0.02498048792031926,-0.1922379960899696,,,,,,,,,False,False,False,False
0.0,0.9,0.1,S000_P090_Q010,10%p,S2,2013–2021,39607.25038948615,33632.46229287485,47076781.74043934,0.16553764859178788,0.14453393017827154,0.18006570852396142,-0.3313017130367877,2020-02-19,2020-03-23,219.0,True,0.16597154472413045,0.9670321637196558,1.3441867089106667,0.4996582935670079,-0.043863934031238117,2018.0,0.011005551137550862,0.03645778755833229,8.0,0.8896734333627537,5974.788096611299,664.4512799408858,0.1508508679056732,0.8273103979534128,,0.011005551137550862,,,,,,,,,False,False,False,False
0.0,0.9,0.1,S000_P090_Q010,10%p,S3,2022–2026,16763.69227994994,15683.286712504525,22468376.762816906,0.11699095952477179,0.1011984497993843,0.14546564796482997,-0.25606752772699404,2022-01-03,2022-10-12,488.0,True,0.17860081047509577,0.4792961141953566,0.6890547065602948,0.4568754209612298,-0.20290905731751474,2022.0,0.046004424879205974,,4.0,0.8549618320610687,1080.405567445418,230.92638082802827,0.06444914100085379,0.39618872024931234,,0.046004424879205974,,,,,,,,,False,False,False,False
0.0,0.9,0.1,S000_P090_Q010,10%p,OOS2,2013–2026,66939.72390257583,55236.686146978886,89719311.94662239,0.14924487395663033,0.1332078148577478,0.16886766508036355,-0.3313017130367877,2020-02-19,2020-03-23,488.0,True,0.17035769591497849,0.7945290765226002,1.1181573200110757,0.45048023624332484,-0.19799176487608872,2022.0,0.011005551137550862,0.03645778755833229,13.0,0.9506674405107371,11703.03775559694,855.8228422549128,0.17482948947667543,0.692309161642732,0.11234530690863487,0.011005551137550862,,,,,,,,,False,False,False,False
0.0,0.9,0.1,S000_P090_Q010,10%p,ROLL10,"롤링10년(세후, 월별시작)",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0262131799657358,0.02528270381716191,0.08497788069290824,201.0,,,,,False,False,False,False
0.0,0.9,0.1,S000_P090_Q010,10%p,BOOT_A,"부트스트랩 A (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05883293347465601,0.006730587099927249,-0.5126502286569963,-0.6924500615422101,False,False,False,False
0.0,0.9,0.1,S000_P090_Q010,10%p,BOOT_C,"부트스트랩 C (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08291041704916169,0.03627935203244499,-0.512618044539151,-0.6767369648395929,False,False,False,False
0.0,1.0,0.0,S000_P100_Q000,10%p,A,A 2000–2019,30310.7944361223,26318.420560249822,35022910.539161876,0.05718133162524963,0.04972735206526924,0.058456013436473775,-0.5542179376787053,2007-10-09,2009-03-09,1682.0,True,0.1896928285124282,0.2999105128704443,0.42310825745222097,0.1031748121772254,-0.3702113282520283,2008.0,-0.17576793444169414,-0.0867881781851143,0.0,0.0,3992.3738758724767,200.0155500437106,0.13171459046664388,0.2619816374273099,-0.020627620006592018,-0.17576793444169414,,,,,,,,,False,False,False,False
0.0,1.0,0.0,S000_P100_Q000,10%p,B,B 2020–2026,25035.61553415268,22138.13600711137,33555235.50042483,0.14737846356931694,0.12645317324641092,0.17276472991572156,-0.33737498940996,2020-02-19,2020-03-23,488.0,True,0.20090687114278202,0.639297155303416,0.900718907078559,0.4368387349253994,-0.1837639055565209,2022.0,0.043826100608833185,0.11332828667807959,0.0,0.0,2897.479527041307,433.5895729301718,0.11573430352006606,0.5391186786105507,,0.043826100608833185,,,,,,,,,False,False,False,False
0.0,1.0,0.0,S000_P100_Q000,10%p,C,C 2000–2026,76746.54421151195,62472.6603754516,102863393.20668946,0.07952004078743102,0.07121558548938589,0.08652890617630837,-0.5542179376787053,2007-10-09,2009-03-09,1682.0,True,0.19255919735602398,0.3905765783180306,0.5508277111857658,0.1434815356581455,-0.3702113282520283,2008.0,-0.17576793444169414,-0.0867881781851143,0.0,0.0,14273.883836060348,535.6692072505149,0.1859873168584869,0.34817921142371666,-0.020627620006592018,-0.17576793444169414,,,,,,,,,False,False,False,False
0.0,1.0,0.0,S000_P100_Q000,10%p,S1,2000–2012,11939.97478005935,11939.97478005935,12695058.785150304,0.013844411802170109,0.013844411802170109,0.0092325791927228,-0.5542179376787053,2007-10-09,2009-03-09,1682.0,True,0.21568376742701154,0.07188856811592641,0.10153299274205464,0.024980086101428347,-0.3702113282520283,2008.0,-0.17576793444169414,-0.0867881781851143,0.0,0.0,0.0,0.0,0.0,0.07188856811592641,-0.020627620006592018,-0.17576793444169414,,,,,,,,,False,False,False,False
0.0,1.0,0.0,S000_P100_Q000,10%p,S2,2013–2021,37446.50070234506,31871.00370223899,44508536.26980031,0.15828882599898964,0.13770718426601758,0.1727265316391393,-0.33737498940996036,2020-02-19,2020-03-23,188.0,True,0.16428011930163128,0.9372886627548258,1.3008659822291557,0.46917771313108625,-0.04848729080585357,2018.0,0.0007353704819517137,0.028891597449670847,0.0,0.0,5575.4970001060665,620.0464448485122,0.14889233694824,0.7994671054452989,,0.0007353704819517137,,,,,,,,,False,False,False,False
0.0,1.0,0.0,S000_P100_Q000,10%p,S3,2022–2026,16573.786751940683,15537.909556986015,22213846.383626096,0.1142742246427555,0.09900867262269641,0.14267965721401743,-0.246371223696625,2022-01-03,2022-10-12,488.0,True,0.1737959089812689,0.47365849734925297,0.6808363765791259,0.4638294315713987,-0.1884618468122321,2022.0,0.04382610060883341,,0.0,0.0,1035.8771949546676,221.40886609718086,0.06250093659696528,0.39087723484163833,,0.04382610060883341,,,,,,,,,False,False,False,False
0.0,1.0,0.0,S000_P100_Q000,10%p,OOS2,2013–2026,62547.28014419215,51397.23440294216,83832119.57726073,0.14355507097210318,0.12725334732217553,0.16308071150762804,-0.33737498940996036,2020-02-19,2020-03-23,488.0,True,0.16755607855876894,0.7753463665768995,1.089726464693311,0.42550596658978357,-0.18376390555652033,2022.0,0.0007353704819517137,0.028891597449670847,0.0,0.0,11150.04574124999,815.3834958778288,0.1782658768781864,0.6693117012409829,0.10616458519751659,0.0007353704819517137,,,,,,,,,False,False,False,False
0.0,1.0,0.0,S000_P100_Q000,10%p,ROLL10,"롤링10년(세후, 월별시작)",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021866155041047164,0.023304385402893812,0.07938066318902592,201.0,,,,,False,False,False,False
0.0,1.0,0.0,S000_P100_Q000,10%p,BOOT_A,"부트스트랩 A (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058720034825479384,0.008492395188608538,-0.5037215930677128,-0.6815838448849386,False,False,False,False
0.0,1.0,0.0,S000_P100_Q000,10%p,BOOT_C,"부트스트랩 C (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08175499848736778,0.03639560044737038,-0.5085630269938644,-0.6650409103272306,False,False,False,False
0.05,0.65,0.3,S005_P065_Q030,5%p,A,A 2000–2019,29713.780236628583,25825.219797184433,34333084.51221486,0.05612824152289231,0.04873293487870067,0.0574016535852484,-0.6148770744083154,2000-03-24,2002-10-09,3225.0,True,0.20447381950850788,0.2875190109708175,0.40732400161822874,0.09128367906203602,-0.38463430960779843,2008.0,-0.2386977179821228,-0.08871909989031745,19.0,0.9518886679920477,3888.5604394441502,194.8145587952139,0.13086724100660435,0.25287248919940314,-0.034527596404276495,-0.2386977179821228,,,,,,,,,False,False,False,True
0.05,0.65,0.3,S005_P065_Q030,5%p,B,B 2020–2026,27588.72091922827,24285.693671613823,36977162.64804165,0.16417337230957108,0.14216865004887858,0.18993123359180641,-0.3188550956578077,2020-02-19,2020-03-23,492.0,True,0.20936302412217597,0.6912178510305689,0.9776093536106432,0.5148839536996467,-0.21910913387656628,2022.0,0.04855505744887556,0.11820523840569819,6.0,0.8978622327790974,3303.0272476144482,494.2772365788842,0.11972382689595319,0.5906498804677562,,0.04855505744887556,,,,,,,,,False,False,False,True
0.05,0.65,0.3,S005_P065_Q030,5%p,C,C 2000–2026,83067.48076791517,68465.02780138608,111335344.4732367,0.08273113838023649,0.07490404708485898,0.08976085206273354,-0.6148770744083154,2000-03-24,2002-10-09,3225.0,True,0.20570868851622628,0.3927162498200977,0.5561382280429397,0.13454906976300443,-0.38463430960779843,2008.0,-0.2386977179821228,-0.08871909989031745,26.0,0.9757259865971706,14596.438261532656,547.7740047514861,0.17571783959975987,0.35573205343875575,-0.034527596404276495,-0.2386977179821228,,,,,,,,,False,False,False,True
0.05,0.65,0.3,S005_P065_Q030,5%p,S1,2000–2012,10648.864970545215,10648.864970545215,11322299.191282494,0.0049370754843720555,0.0049370754843720555,0.0003657610684619783,-0.6148770744083154,2000-03-24,2002-10-09,3211.0,False,0.23352686320482394,0.04566801634905164,0.06477234490324835,0.00802936991775618,-0.38463430960779843,2008.0,-0.2386977179821228,-0.08871909989031745,12.0,0.9253365973072215,0.0,0.0,0.0,0.04566801634905164,-0.034527596404276495,-0.2386977179821228,,,,,,,,,False,False,False,True
0.05,0.65,0.3,S005_P065_Q030,5%p,S2,2013–2021,44070.58814132388,37225.597359458785,52381860.35889615,0.17946087174015868,0.15752694029074732,0.19416248026648808,-0.3188550956578078,2020-02-19,2020-03-23,148.0,True,0.1695294698656747,1.0203454690236777,1.4232702465132845,0.5628289281998942,-0.03519317320272197,2018.0,0.030659727006141724,0.05118915614665198,8.0,0.8896734333627537,6844.990781865097,761.2258062797902,0.1553187981044147,0.8767049633007864,,0.030659727006141724,,,,,,,,,False,False,False,True
0.05,0.65,0.3,S005_P065_Q030,5%p,S3,2022–2026,17048.547322177932,15905.513228698606,22850167.97591508,0.12102099544175782,0.1045151440918981,0.14959841883786895,-0.2706835273376752,2022-01-03,2022-10-12,486.0,True,0.18548459192424632,0.4877015952808625,0.7009096625358705,0.4470940534581746,-0.2242497837689713,2022.0,0.04855505744887578,,4.0,0.8549618320610687,1143.0340934793255,244.31263066733675,0.06704583515994865,0.4043743028577994,,0.04855505744887578,,,,,,,,,False,False,False,True
0.05,0.65,0.3,S005_P065_Q030,5%p,OOS2,2013–2026,75783.25462762688,62812.228766304266,101572296.17740831,0.1597206998324765,0.14390861581156367,0.17952236053193604,-0.3188550956578078,2020-02-19,2020-03-23,492.0,True,0.17511267105625647,0.8295003055914326,1.170141142374653,0.5009193894266228,-0.21910913387656683,2022.0,0.030659727006141724,0.05118915614665198,13.0,0.9506674405107371,12971.025861322621,948.5486120293966,0.1711595249512287,0.7319338980040968,0.1234134504364166,0.030659727006141724,,,,,,,,,False,False,False,True
0.05,0.65,0.3,S005_P065_Q030,5%p,ROLL10,"롤링10년(세후, 월별시작)",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03579756349062391,0.028125100521598112,0.09533704293726464,201.0,,,,,False,False,False,True
0.05,0.65,0.3,S005_P065_Q030,5%p,BOOT_A,"부트스트랩 A (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05883414020515154,-0.001985153603780165,-0.5326507305154345,-0.7201298015421681,False,False,False,True
0.05,0.65,0.3,S005_P065_Q030,5%p,BOOT_C,"부트스트랩 C (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08530370189938508,0.03281855444467248,-0.5243937709990527,-0.7009441951900254,False,False,False,True
0.05,0.7,0.25,S005_P070_Q025,5%p,A,A 2000–2019,29858.170588686502,25945.09399324595,34499921.788403705,0.056384766199518266,0.04897628049451952,0.057658487562965544,-0.5942328921662539,2000-03-24,2002-10-09,3132.0,True,0.20130069216082552,0.2900764392238102,0.410661547898892,0.09488664620022917,-0.38224428129596466,2008.0,-0.22713062756598135,-0.08064742117462742,19.0,0.9518886679920477,3913.076595440551,196.04280358867175,0.13105547052247224,0.2547690626052038,-0.03203319936581395,-0.22713062756598135,,,,,,,,,False,False,False,True
0.05,0.7,0.25,S005_P070_Q025,5%p,B,B 2020–2026,27142.391873398727,23921.33225366522,36378947.82791631,0.1613354093583923,0.1395878290985515,0.18703047942949058,-0.3218235259593786,2020-02-19,2020-03-23,492.0,True,0.20734710125757255,0.684133189507998,0.9669689128974329,0.5013163934409086,-0.21198702963832827,2022.0,0.0477005547992857,0.11733182731928093,6.0,0.8978622327790974,3221.059619733506,482.0112970147527,0.11867265179714503,0.5836138471242674,,0.0477005547992857,,,,,,,,,False,False,False,True
0.05,0.7,0.25,S005_P070_Q025,5%p,C,C 2000–2026,82090.22644860104,67619.84635844207,110025530.50905997,0.08225038479364488,0.07440309212804563,0.08927697714717509,-0.5942328921662539,2000-03-24,2002-10-09,3132.0,True,0.20283096363006686,0.3932127385775455,0.5564576643401952,0.13841439253523002,-0.38224428129596466,2008.0,-0.22713062756598135,-0.08064742117462742,26.0,0.9757259865971706,14470.38009015897,543.043303457939,0.17627409152317633,0.35551158797926485,-0.03203319936581395,-0.22713062756598135,,,,,,,,,False,False,False,True
0.05,0.7,0.25,S005_P070_Q025,5%p,S1,2000–2012,10872.859018619705,10872.859018619705,11560458.622957215,0.006551475182738686,0.006551475182738686,0.0019728170944790513,-0.5942328921662539,2000-03-24,2002-10-09,3132.0,True,0.22969163958232663,0.04957332544157634,0.07026052580032544,0.011025096841838437,-0.38224428129596466,2008.0,-0.22713062756598135,-0.08064742117462742,12.0,0.9253365973072215,0.0,0.0,0.0,0.04957332544157634,-0.03203319936581395,-0.22713062756598135,,,,,,,,,False,False,False,True
0.05,0.7,0.25,S005_P070_Q025,5%p,S2,2013–2021,42888.77637239009,36281.98666689958,50977170.70845914,0.175900817583859,0.15422654147955672,0.19055805115567104,-0.32182352595937846,2020-02-19,2020-03-23,146.0,True,0.16831985825423365,1.0084914920306625,1.4056690072316453,0.5465753849395762,-0.037497530227729836,2018.0,0.02553496817531342,0.047438108090453346,8.0,0.8896734333627537,6606.789705490512,734.73566009868,0.15404472368541788,0.8656256352456314,,0.02553496817531342,,,,,,,,,False,False,False,True
0.05,0.7,0.25,S005_P070_Q025,5%p,S3,2022–2026,16963.923039802492,15840.791940213276,22736746.050247278,0.11982932199814678,0.10355296981049422,0.14837636687620503,-0.2658353753224917,2022-01-03,2022-10-12,487.0,True,0.18282762069544878,0.48629436283308064,0.6988964135345609,0.450765146861206,-0.217026178516331,2022.0,0.04770055479928548,,4.0,0.8549618320610687,1123.131099589216,240.05855563738967,0.06620703813345598,0.40279950439476603,,0.04770055479928548,,,,,,,,,False,False,False,True
0.05,0.7,0.25,S005_P070_Q025,5%p,OOS2,2013–2026,73371.03792171858,60800.12018276622,98339202.12647942,0.15698055491773144,0.14118831078234995,0.17673542899013772,-0.32182352595937846,2020-02-19,2020-03-23,492.0,True,0.17338069590405208,0.8223915566665735,1.1594392826063245,0.48778458457864887,-0.21198702963832872,2022.0,0.02553496817531342,0.047438108090453346,13.0,0.9506674405107371,12570.917738952356,919.2893993662199,0.17133351380914885,0.7237347147522483,0.1208807364823572,0.02553496817531342,,,,,,,,,False,False,False,True
0.05,0.7,0.25,S005_P070_Q025,5%p,ROLL10,"롤링10년(세후, 월별시작)",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033287203684415956,0.027474493874514616,0.09271862201289616,201.0,,,,,False,False,False,True
0.05,0.7,0.25,S005_P070_Q025,5%p,BOOT_A,"부트스트랩 A (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05914884879530358,-0.0002565911615876375,-0.5237108940942495,-0.7124128843503756,False,False,False,True
0.05,0.7,0.25,S005_P070_Q025,5%p,BOOT_C,"부트스트랩 C (블록252, 1000회)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08452721426150622,0.03370036322673138,-0.5192945211729263,-0.6909746441891382,False,False,False,True
0.05,0.75,0.2,S005_P075_Q020,5%p,A,A 2000–2019,29976.85496841363,26044.2727530754,34637056.841803215,0.05659474066887138,0.0491768082070565,0.057868715206139454,-0.5727490274358582,2000-03-24,2002-10-09,3018.0,True,0.1983863621305454,0.2924197789603133,0.4136885700462769,0.09881246053308992,-0.3798488830537431,2008.0,-0.21553276727229131,-0.0818437352311564,19.0,0.9518886679920477,3932.5822153382364,197.02002351197527,0.13118728497308896,0.25649705887108026,-0.029611252223040063,-0.21553276727229131,,,,,,,,,False,False,False,False
0.05,0.75,0.2,S005_P075_Q020,5%p,B,B 2020–2026,26694.424148893526,23552.667815154553,35778536.68676199,0.15844683979444052,0.1369422801075837,0.18407799896025434,-0.3248075626787318,2020-02-19,2020-03-23,492.0,True,0.20542364936382654,0.6764750168327822,0.955513609527978,0.48781758185587815,-0.20486752078793613,2022.0,0.04678031896944135,0.11641605849114556,6.0,0.8978622327790974,3141.7563337389715,470.144059443124,0.11769335484501156,0.5760005347565292,,0.04678031896944135,,,,,,,,,False,False,False,False
0.05,0.75,0.2,S005_P075_Q020,5%p,C,C 2000–2026,81026.04477376728,66659.99607394417,108599207.81028028,0.08172056205441858,0.07382680974585787,0.0887437144938028,-0.5727490274358582,2000-03-24,2002-10-09,3018.0,True,0.20017055903059405,0.39332612127136396,0.5562292479697754,0.14268127598622665,-0.3798488830537431,2008.0,-0.21553276727229131,-0.0818437352311564,26.0,0.9757259865971706,14366.0486998231,539.1279631206883,0.1773016162881272,0.35480935499642907,-0.029611252223040063,-0.21553276727229131,,,,,,,,,False,False,False,False
0.05,0.75,0.2,S005_P075_Q020,5%p,S1,2000–2012,11092.446444478157,11092.446444478157,11793932.757626956,0.008104591604726208,0.008104591604726208,0.0035188686129392632,-0.5727490274358582,2000-03-24,2002-10-09,3018.0,True,0.22618443801669655,0.05364427076595847,0.07597512430560999,0.014150336738256332,-0.3798488830537431,2008.0,-0.21553276727229131,-0.0818437352311564,12.0,0.9253365973072215,0.0,0.0,0.0,0.05364427076595847,-0.029611252223040063,-0.21553276727229131,,,,,,,,,False,False,False,False
0.05,0.75,0.2,S005_P075_Q020,5%p,S2,2013–2021,41730.59705775652,35352.895474687626,49600570.35687882,0.17232633220546312,0.15090152701552828,0.18693901094211673,-0.324807562678732,2020-02-19,2020-03-23,144.0,True,0.1671931484835566,0.9959353884467066,1.3871052231980339,0.5305490142663689,-0.039803553312721895,2018.0,0.020408065133104003,0.04367945927421002,8.0,0.8896734333627537,6377.701583068891,709.2589580464962,0.1528303459028382,0.8538952164774936,,0.020408065133104003,,,,,,,,,False,False,False,False
0.05,0.75,0.2,S005_P075_Q020,5%p,S3,2022–2026,16876.360221264862,15773.911733540483,22619385.604561295,0.11859133777790754,0.10255544731924271,0.14710682356888038,-0.26098722330730606,2022-01-03,2022-10-12,487.0,True,0.18023724320485543,0.48453572414471163,0.6963574311339463,0.4543951856151561,-0.20980257326368812,2022.0,0.046780318969440904,,4.0,0.8549618320610687,1102.44848772438,235.6378447044476,0.06532501518516134,0.40096383637289057,,0.046780318969440904,,,,,,,,,False,False,False,False
