start,P3,A80,A-Q1,A-Q2,C,B-opt,B1,B2,B3,SPY,QQQ,C100
2010-12-01,16.020367655761248,14.107777894376895,13.233603577730069,16.226834233950306,18.44894940898709,13.448006759675458,14.588181327642214,15.26556833675128,13.901392082614073,11.746873969353988,17.617194928111534,9.996227844429173
2011-01-03,16.06205758296746,14.093349415842882,13.212568142783464,16.22334020911662,18.485789362753536,13.333477134418992,14.520275037580731,15.230430516095472,13.801062215392523,11.571440415215562,17.695384423239435,9.879640716689986
2011-02-01,15.770599233758563,13.84499975536837,12.984532468781595,15.92837631707038,18.137951403724806,12.987573784679274,14.197583416656311,14.910321613125067,13.473053284565495,11.176829378290432,17.383506480023513,9.546676878074734
2011-03-01,15.870984170277014,13.959392956369477,13.08738508981837,16.034450700412894,18.318654471679373,13.233718361340884,14.41545701041198,15.071127920920691,13.746459612913009,11.440076712979641,17.409145909019475,9.691456313018932
2011-04-01,16.041114926865863,14.151366310579427,13.26329466632119,16.22274189839792,18.495478511651253,13.484529232252829,14.655380089155967,15.24821221214776,14.046941323966976,11.676179717283365,17.4621050019516,9.927911629448438
2011-05-02,16.333134898218415,14.388120301934393,13.476350303012108,16.499845489635923,18.871641698170905,13.735888329461954,14.898094507448544,15.530161030125056,14.252409063232708,11.96703591851418,17.806853185502835,10.073281070692786
2011-06-01,16.74153189828187,14.810189569042919,13.87287304692919,16.94633064685305,19.26319890213144,14.142722963362964,15.288397161326618,15.874183984264834,14.686718138357978,12.374307351504843,18.042204542152753,10.50916575086671
2011-07-01,16.990386384607127,14.942739581819797,13.99051913777891,17.162055704818236,19.643883943564777,14.233467860900827,15.450792944771896,16.123420629484485,14.765622220417374,12.391336975225343,18.540439142361166,10.421932972244118
2011-08-01,17.535757880308367,15.4616257560239,14.449030237067007,17.693904449001053,20.272690975139685,14.7666862576608,15.913705066279382,16.575330293388625,15.2394677345971,13.03914210436703,18.88483992515464,10.881857266580464
2011-09-01,18.794916102717973,16.54098180987318,15.41112052570388,18.90250894572789,21.77473892863018,15.77384036488727,16.945279532019985,17.632131156613283,16.245803378109834,14.014823299111079,20.009755158816912,11.584981122245551
2011-10-03,19.239208357672478,17.007546274753004,15.851557196302979,19.357347118104727,22.15809002537348,16.241511942913476,17.331125284876393,17.95935235256849,16.68796096462173,14.584766130620096,20.121475375470844,12.118585069395804
2011-11-01,18.774973804847672,16.53495170602357,15.376203499466401,18.84037775938461,21.69455844434829,15.749257752187695,16.862627711832268,17.527795581058992,16.18452119330913,14.079979220947125,19.79665002268389,11.609979926120072
2011-12-01,18.679160453613353,16.353913767655868,15.201385008302504,18.698752685235775,21.684736453699816,15.50608017468269,16.701076428951733,17.445183473939906,15.945814753493037,13.740843040064622,19.953798757772546,11.26669767626245
2012-01-03,18.88503332855049,16.574243982844948,15.401646995400453,18.910462163332188,21.821352138649107,15.699644617329067,16.882436644566656,17.586002310585247,16.16722145231384,13.93486839327247,20.012920278811407,11.521926614595056
2012-02-01,17.457844293842673,15.416276439043886,14.356772268287488,17.484649334326253,20.092956827714616,14.661542200428347,15.722194031114856,16.275327894215728,15.145402998973267,12.96252633501702,18.175455982991974,10.77018184731906
2012-03-01,16.523162802537918,14.64423001789199,13.632121321238987,16.531067973149092,18.80040525840967,13.856657804295835,14.836650933178252,15.313250646302468,14.334914283313172,12.25580735731182,16.98136850811092,10.32948218439811
2012-04-02,16.368395911134947,14.531437074630492,13.535470330838816,16.405130335005637,18.64518049393964,13.852850392732474,14.800470703450452,15.262648843651515,14.314012814525512,12.305440133025503,16.87791904268603,10.314247033691526
2012-05-01,15.4657631923939,13.724632365579925,12.729618522633901,15.358482486570303,17.48602059916471,12.926181928768067,13.816569469444783,14.181701368256206,13.421588039167176,11.416288190505819,15.525684807548878,9.672533982312647
2012-06-01,16.621699719526827,14.77897446332559,13.683503397212338,16.50187877382452,18.787730533565437,13.937675958784258,14.829540604382574,15.178933505957271,14.446192045557549,12.407814362745118,16.46922922874583,10.479878226482398
2012-07-02,15.096612396711029,13.363904501493028,12.340185124836612,14.8474769370464,16.98561942606971,12.415560484762755,13.27579955518392,13.600779115572825,12.916045153853716,10.927581179141988,14.803650344706544,9.302325223442454
2012-08-01,15.654888959499358,13.8629957194909,12.873109058092492,15.561707745698339,17.91250786008327,13.141223495576115,14.047851997176597,14.489798201208192,13.577536835672177,11.644054211773259,15.982721856166293,9.693696130406826
2012-09-04,14.681936602543754,12.999234546405525,12.032053073573934,14.478381655333393,16.66348468223302,12.286600232534362,13.109888645936852,13.457474876431895,12.731219048507247,10.879434274519717,14.676393721164827,9.05809588823978
2012-10-01,13.682701780449346,12.00452261711138,11.077062500583912,13.313420252826047,15.552739794646598,11.170056681969154,12.023191200624073,12.346159141168433,11.666831952401658,9.69459878389527,13.54541922132968,8.089626680941574
2012-11-01,14.535830399263382,12.82291827660147,11.832386854736555,14.236678349420195,16.659416611755184,12.088894167258314,12.953207194958981,13.241243122373426,12.62775950291668,10.578076441644523,14.37306737508015,8.806639293128748
2012-12-03,15.157780505325125,13.461221396772661,12.435526118335982,14.940125436684237,17.25165002257796,12.726913397803497,13.590565958921342,13.855350725699832,13.287590538746308,11.208103084922595,14.952619335140405,9.47022938658828
2013-01-02,14.330396247627618,12.678429171168371,11.655036375373196,13.953946351814416,16.1929026279237,11.752218028362504,12.583141131284957,12.779178020852688,12.343800884874966,10.250664376198282,13.686718217443584,8.789922229053637
2013-02-01,15.157084187945902,13.348762109770785,12.298170781339435,14.760400251872463,17.123617770488366,12.163967949169674,13.117887769568593,13.434155484814415,12.7587667027645,10.519750472883338,14.698485430251607,9.097730437674523
2013-03-01,14.893129148962036,13.056378009511938,12.046708830996632,14.500329296542812,16.924037246737498,11.913690440702961,12.923382863940702,13.288153176338536,12.515246137440794,10.197155492239762,14.69527684066303,8.740137079330168
2013-04-01,15.321610791647622,13.33675857795229,12.319349122555101,14.909652326160705,17.44487676585722,12.091753734394949,13.215158115467919,13.702985337603234,12.683122998508512,10.2504083338117,15.453758010250196,8.742479378992375
2013-05-01,15.122564873836186,13.193299760286825,12.210759293017048,14.743089959200685,17.174010322364587,11.989285369324843,13.04576114999998,13.541603650912105,12.505867307081298,10.275501175420064,15.23070012474137,8.748161250013098
2013-06-03,15.415287666324717,13.32820141336577,12.332283649760711,14.962954580097687,17.582514983655017,12.044568266935363,13.219965263205967,13.811625986963527,12.581668001625811,10.180511674279247,15.79788709049419,8.580050891717384
2013-07-01,16.28251898839219,14.086350208400011,12.9654733255258,15.74465289598741,18.480740371519477,12.601050851551697,13.804648709464917,14.42338670049459,13.138485983769698,10.703632200321866,16.485510970946283,9.049559360352411
2013-08-01,15.975880019331301,13.810807172366978,12.723369050253975,15.437396259683055,18.146984698085266,12.374209751586008,13.57227981816964,14.169492727436817,12.929006786929321,10.480350826671359,16.203436926657353,8.880032757937983
2013-09-03,15.906425960886628,13.8021363486309,12.748011015047656,15.423293376585612,18.095021618436725,12.513022674570419,13.652678627772886,14.209447314800737,13.049329168425317,10.695670924968725,16.102567547605307,9.00690109782638
2013-10-01,14.569425502303869,12.669456658239486,11.789265780411572,14.23362105580388,16.589582408613325,11.600608503308528,12.691008376695834,13.2136380223558,12.12234373611949,9.85090519847489,14.994624429786786,8.333050082814552
2013-11-01,13.759237184483663,11.955224441468527,11.169749793174088,13.479330545537405,15.673582957153931,10.956212918599384,12.030354339149142,12.570267670440627,11.444423175436103,9.248698864803018,14.363564263955908,7.851153103867126
2013-12-02,14.868748901535689,12.916708267597944,11.9399086253819,14.437470632105764,16.788722565886506,11.641664981630484,12.731491080559776,13.293756160810677,12.122378260467048,9.926234228118691,15.147673316685651,8.39200378394347
2014-01-02,15.398336991936157,13.360484577923248,12.32488698058698,14.861562059717471,17.244252498647693,11.904061021754941,13.021929422911715,13.579864387158104,12.417199314337136,10.137622211261178,15.461825295150767,8.733982932906216
2014-02-03,16.305282055600312,14.168358274251624,13.058764003892565,15.793384289808587,18.360190005917953,12.796525141661451,13.919716408356564,14.486034393562687,13.299437043740149,11.008336713264267,16.331853182344382,9.27897627705574
2014-03-03,15.829605062728259,13.73879028003171,12.685289128087263,15.362148261002218,17.879769141521894,12.50330962045274,13.602284702236433,14.179447719685601,12.972850427201355,10.77192847781243,16.030380913386423,9.002330265170432
2014-04-01,15.914928952081953,13.842647051165935,12.762673144322756,15.451131176367582,17.905627716280947,12.532530495248096,13.636488744057761,14.207108520467472,13.013769861178037,10.789320438182015,16.051231505564246,9.067618055574256
2014-05-01,15.49694852322947,13.44435153356014,12.40208815997239,15.023849781363975,17.50721540463267,12.125406793863114,13.246426852865344,13.84441884106109,12.595954882717075,10.364551365535867,15.74596379380111,8.691128241056333
2014-06-02,15.74155765220695,13.669405329598018,12.652315915638269,15.290087523161633,17.708407140826978,12.31989708898067,13.418441438090255,14.034607410843725,12.751229862714464,10.614854432098909,15.954635727199706,9.007087594873608
2014-07-01,15.817087866697399,13.706536985335749,12.683308900931545,15.359750061724542,17.834804625705946,12.409823299161982,13.520244040248585,14.176141001442932,12.814120909517746,10.712922511276446,16.1901202263115,8.984342257513367
2014-08-01,16.01429882300367,13.99831288582507,12.953897245477064,15.589699578666604,17.87797959210171,12.690151817845852,13.723782846315903,14.282365108416851,13.114307048850527,11.069991879302288,16.036517068791234,9.457401965430012
2014-09-02,15.581418958960924,13.667334601720803,12.654199947393007,15.20002372637106,17.33734990784821,12.423381449006987,13.398965059833557,13.919014908956973,12.828693024017124,10.887345557184712,15.547490223400562,9.35274149577483
2014-10-01,16.223589755351764,14.25053704690109,13.182922259925455,15.825849271422786,18.004450377084467,12.901735820646287,13.880881501264874,14.438355042484009,13.273187717614565,11.379071971627951,16.130097503357675,9.79355234958419
2014-11-03,15.688299499238001,13.780315818828214,12.758546950783668,15.307311011333846,17.361350871051727,12.44695439457626,13.413718083075432,13.954551434730632,12.823239098046235,10.940002400245795,15.611293924967228,9.478967302878116
2014-12-01,15.919909302615531,13.985120722070832,12.935453642942573,15.508483030011465,17.747314131487755,12.711881190271912,13.633120642588747,14.169403528136137,13.047919502074755,11.284721462700231,15.7690094643282,9.65348249985325
2015-01-02,15.78543806460473,13.7927981766355,12.781318174348,15.386028008562057,17.616969847438412,12.523616097455648,13.528775826980578,14.144357227647486,12.864078951958579,10.995690351268417,15.978925176652247,9.342491134261
2015-02-02,16.312980158779,14.305711550073031,13.268048485169071,15.91699210839188,18.179113589831243,13.00527381774641,14.011014561350743,14.61092018493324,13.35089983067721,11.442172336092238,16.317941132236857,9.682033590425231
2015-03-02,15.480581495329272,13.639446149612189,12.645580177320426,15.079800370663765,17.155143255126347,12.316950793579773,13.257945544132843,13.766908693125446,12.688529495799328,10.820962987742977,15.254505915796246,9.360764889980944
2015-04-01,15.302230667773875,13.520965105570614,12.520873525590703,14.885655390699926,16.78986186343494,12.072909948493349,13.026852008588419,13.464031980075198,12.524839929039079,10.50619228556724,14.82072317560088,9.337654530923611
2015-05-01,14.811978402996573,13.093446941344089,12.159474342475129,14.432536010162789,16.218038392163734,11.653826951703827,12.58054560043027,13.097475381754698,12.002829775360425,10.18371096329831,14.572066222440672,9.040929684209974
2015-06-01,15.36457262668327,13.569761468854002,12.630730469239705,15.03636246299649,16.95542128471064,12.22224031854864,13.170718928282632,13.75290933219986,12.530168159768662,10.755756691791962,15.381267895693117,9.379181649137491
2015-07-01,16.206342092088267,14.31068401499942,13.32054405313392,15.899289542587546,17.929800482931068,12.93460119828782,13.922735648572292,14.547859133994724,13.239597285938398,11.423735041123262,16.29941065096552,9.916127615158077
2015-08-03,16.036522344382618,14.204672994932622,13.212787559674165,15.721391783339577,17.633251525559658,12.800788729578084,13.73590058551244,14.328416807216371,13.085181709549154,11.367130461531039,15.966710227188297,9.93540547532319
2015-09-01,17.655577299621793,15.658586438982635,14.535353608502511,17.316006858484556,19.449620394849187,14.164288738243114,15.128013732369961,15.727607898771701,14.468666027332144,12.677219456821408,17.395216485979994,11.019514296334322
2015-10-01,18.08583769600258,16.02640009573775,14.868922707552223,17.737023068477576,19.87988338572375,14.398563488064188,15.356877131172952,16.032088742576555,14.622935399071002,12.968240013411524,17.826279208525087,11.269254404023222
2015-11-02,17.170001482459774,15.178602705885957,14.092646268660314,16.805541456384,18.871038471953305,13.591652690415689,14.511385802760701,15.226104085334091,13.739829150054405,12.26247357035637,17.06150297789879,10.607659315424268
2015-12-01,17.14307978227756,15.224068351334896,14.132656978775104,16.79830642176341,18.68462739235277,13.572820200276414,14.459821226634539,15.124790991941506,13.73832200108398,12.272041609441908,16.838674055468438,10.789727460195575
2016-01-04,17.735288694298788,15.79330017683822,14.654206674641767,17.406053563875503,19.297578928891745,14.048113462110546,14.940906051871593,15.589405911376385,14.230819425531571,12.722629277129327,17.26551856442413,11.254436272872859
2016-02-01,18.590483483885013,16.561210143401727,15.3382144278567,18.22098722046368,20.197063852132267,14.677459961015593,15.620998467609626,16.252120593668252,14.926882188628365,13.24778062508971,17.956426224346366,11.813426736716902
2016-03-01,18.330072506163187,16.357332703102113,15.138527834308135,17.956419745280705,19.80953984311522,14.450917322405466,15.419619152546815,15.963819732511597,14.808716877097815,12.926840123813864,17.551294720425847,11.74089482718359
2016-04-01,17.05853137149478,15.186780423512314,14.08873105252022,16.690428278529758,18.493777965981085,13.452639350680528,14.432606432448836,14.944816827010122,13.852788975061504,11.890789024877924,16.495776645788652,10.802450517904916
2016-05-02,18.569467697055032,16.385724463977148,15.215643855691141,18.20988951958544,20.506909597892875,14.654054955823192,15.804393409774221,16.504051609245394,15.0451316203279,12.902015182676285,18.60214193656049,11.391161468834055
2016-06-01,19.16995144270073,16.876968406153114,15.655383041465164,18.777639623300125,21.213594029334626,15.07803572067219,16.258865253042053,17.02046165168367,15.440792830184025,13.307055865455354,19.271232134688134,11.671866667231235
2016-07-01,18.954516664996945,16.599782982220933,15.435930226762995,18.5787702706929,21.1433405872111,14.987349056459243,16.21889729751802,17.047774922391866,15.334640047185545,13.164207812057892,19.470696534989674,11.279438879228909
2016-08-01,17.830259751859657,15.789091870243777,14.707627840727898,17.519714645218333,19.762885569698184,14.38969952162541,15.41759988022433,16.051282754780537,14.724410220015871,12.822256727784698,17.901643937185476,11.121733831210957
2016-09-01,18.30059332463525,16.224416770678964,15.103092522455475,17.986549791147976,20.202526250448493,14.720215156652806,15.777532623416812,16.408434706223083,15.087460798986285,13.097207659263121,18.295823308795512,11.487563909937727
